Район;Улица;Номер;Корпус;Литер;Кол-во комнат;Площадь;Этаж;Цена;Метро;Откуда взято
Московский;Среднерогатская ул.;20;;;Студия;21,67;16;3130000;;https://www.emls.ru/fullinfo/1/1467063.html
Московский;Дизельный проезд;20;;;Студия;22,93;17;3135000;;https://www.emls.ru/fullinfo/1/706568763.html
Московский;Среднерогатская ул.;20;;;Студия;24,91;6;3140000;;https://www.emls.ru/fullinfo/4/329209.html
Московский;Московское ш.;26;2;;Студия;24,2;1;3150000;;https://www.emls.ru/fullinfo/1/1442033.html
Московский;Московский пр.;183;;;Студия;22,2;4;3150000;Московские ворота;https://www.emls.ru/fullinfo/1/1465465.html
Московский;Среднерогатская ул.;20;;;Студия;28,92;12;3155000;;https://www.emls.ru/fullinfo/1/1463720.html
﻿Московский;Среднерогатская ул.;20;;;Студия;29;11;3190000;;https://www.emls.ru/fullinfo/1/1467289.html
Московский;Среднерогатская ул.;20;;;Студия;27,51;12;3195000;;https://www.emls.ru/fullinfo/1/1450743.html
Московский;Орджоникидзе ул.;52;;А;Студия;25,7;12;3200000;;https://www.emls.ru/fullinfo/1/1449271.html
Московский;Среднерогатская ул.;20;;;Студия;27,49;16;3215000;;https://www.emls.ru/fullinfo/1/706566001.html
Московский;Среднерогатская ул.;20;;;Студия;26,87;12;3215000;;https://www.emls.ru/fullinfo/1/706565960.html
Московский;Среднерогатская ул.;20;;;Студия;24,9;6;3221000;;https://www.emls.ru/fullinfo/4/706822911.html
Московский;Среднерогатская ул.;12;1;;Студия;25,6;16;3250000;;https://www.emls.ru/fullinfo/1/1455784.html
Московский;Среднерогатская ул.;20;1;;Студия;26;14;3280000;;https://www.emls.ru/fullinfo/1/706561398.html
Московский;Среднерогатская ул.;12;;;Студия;24,65;12;3300000;;https://www.emls.ru/fullinfo/1/1471748.html
Московский;5-й Предпортовый;2;;;Студия;24,46;10;3300000;Московская;https://www.emls.ru/fullinfo/4/333727.html
﻿Московский;Среднерогатская ул.;12;1;;Студия;23,92;5;3300000;;https://www.emls.ru/fullinfo/1/1455641.html
Московский;Московский пр.;183;;А;Студия;22,23;4;3300000;Московская;https://www.emls.ru/fullinfo/1/1424095.html
Московский;Среднерогатская ул.;12;1;;Студия;23,57;12;3315000;;https://www.emls.ru/fullinfo/1/706567343.html
Московский;Московский пр.;183;;А;Студия;22,3;4;3350000;Московская;https://www.emls.ru/fullinfo/1/1434933.html
Московский;Московский пр.;216;;;Студия;18;1;3350000;Московская;https://www.emls.ru/fullinfo/1/706563801.html
Московский;Московское ш.;26;2;;Студия;27;1;3382000;;https://www.emls.ru/fullinfo/1/706564734.html
Московский;Среднерогатская ул.;12;1;;Студия;26,5;15;3390000;;https://www.emls.ru/fullinfo/4/706822659.html
Московский;Московское ш.;26;2;;Студия;28;1;3400000;;https://www.emls.ru/fullinfo/1/1453052.html
Московский;Среднерогатская ул.;8;;;Студия;27,4;13;3400000;;https://www.emls.ru/fullinfo/1/1448431.html
Московский;Среднерогатская ул.;10;1;;Студия;27;13;3400000;;https://www.emls.ru/fullinfo/1/1464244.html
﻿Московский;Ленсовета ул.;34;3;;Студия;26,7;1;3400000;Московская;https://www.emls.ru/fullinfo/1/706566305.html
Московский;Среднерогатская ул.;12;1;;Студия;26,57;15;3400000;;https://www.emls.ru/fullinfo/1/1471871.html
Московский;Пулковское ш.;14;;;Студия;26;4;3400000;Московская;https://www.emls.ru/fullinfo/1/1439477.html
Московский;Пулковское ш.;40;3;;Студия;24;2;3400000;Московская;https://www.emls.ru/fullinfo/1/1426599.html
Московский;Среднерогатская ул.;12;1;;Студия;23,21;17;3410000;;https://www.emls.ru/fullinfo/1/706566315.html
Московский;Среднерогатская ул.;12;1;;Студия;26,05;16;3420000;;https://www.emls.ru/fullinfo/1/706567357.html
Московский;Среднерогатская ул.;12;1;;Студия;23,21;17;3420000;;https://www.emls.ru/fullinfo/1/706567359.html
Московский;Среднерогатская ул.;10;1;;Студия;24,28;6;3425000;;https://www.emls.ru/fullinfo/1/1467816.html
Московский;Пулковское ш.;14;;;Студия;26;5;3433000;Московская;https://www.emls.ru/fullinfo/1/706564331.html
Московский;Орджоникидзе ул.;52;;;Студия;25,2;8;3450000;;https://www.emls.ru/fullinfo/1/706570781.html
﻿Московский;Среднерогатская ул.;20;;;Студия;28,78;2;3480000;;https://www.emls.ru/fullinfo/1/1459157.html
Московский;5-й Предпортовый;2;;;Студия;25;3;3480000;Московская;https://www.emls.ru/fullinfo/1/1470314.html
Московский;Среднерогатская ул.;20;;;Студия;29,13;14;3500000;;https://www.emls.ru/fullinfo/4/333781.html
Московский;Пулковское ш.;14;;Г;Студия;29;16;3500000;;https://www.emls.ru/fullinfo/1/1422978.html
Московский;Среднерогатская ул.;20;;;Студия;28,82;3;3500000;;https://www.emls.ru/fullinfo/1/1442049.html
Московский;Среднерогатская ул.;10;1;;Студия;27,1;13;3500000;;https://www.emls.ru/fullinfo/1/706564767.html
Московский;5-й Предпортовый;2;1;;Студия;24,25;6;3500000;Московская;https://www.emls.ru/fullinfo/1/706561772.html
Московский;Среднерогатская ул.;12;1;;Студия;25,36;11;3525000;;https://www.emls.ru/fullinfo/1/706567353.html
Московский;Среднерогатская ул.;12;1;;Студия;27,21;6;3550000;;https://www.emls.ru/fullinfo/4/332137.html
Московский;Среднерогатская ул.;11;;;Студия;28,3;2;3580000;;https://www.emls.ru/fullinfo/1/1429018.html
﻿Московский;5-й Предпортовый;2;;;Студия;26;3;3580000;Московская;https://www.emls.ru/fullinfo/1/706570713.html
Московский;Среднерогатская ул.;12;1;;Студия;24,8;7;3580000;;https://www.emls.ru/fullinfo/4/706819749.html
Московский;Среднерогатская ул.;12;1;;Студия;27,51;9;3590000;;https://www.emls.ru/fullinfo/1/1463840.html
Московский;Среднерогатская ул.;12;1;;Студия;24,24;18;3595000;;https://www.emls.ru/fullinfo/1/1460047.html
Московский;Среднерогатская ул.;12;1;;Студия;27,16;12;3600000;;https://www.emls.ru/fullinfo/1/1463849.html
Московский;Орджоникидзе ул.;52;;;Студия;26,5;4;3600000;;https://www.emls.ru/fullinfo/1/1443312.html
Московский;Среднерогатская ул.;20;;;Студия;25;11;3600000;;https://www.emls.ru/fullinfo/1/1439605.html
Московский;5-й Предпортовый;2;;;Студия;24,3;3;3600000;Московская;https://www.emls.ru/fullinfo/1/706570617.html
Московский;Пулковское ш.;14;;Е;Студия;28;20;3650000;Московская;https://www.emls.ru/fullinfo/1/1456816.html
Московский;Космонавтов пр.;102;3;;Студия;25;4;3650000;;https://www.emls.ru/fullinfo/1/1438854.html
﻿Московский;5-й Предпортовый;2;;;Студия;25;3;3650000;Московская;https://www.emls.ru/fullinfo/4/332543.html
Московский;Пулковская ул.;6;2;;Студия;24,9;11;3650000;;https://www.emls.ru/fullinfo/1/1455783.html
Московский;Среднерогатская ул.;12;1;;Студия;23,6;7;3655000;;https://www.emls.ru/fullinfo/1/706567347.html
Московский;Пулковская ул.;6;2;;Студия;26;6;3660000;;https://www.emls.ru/fullinfo/1/1422700.html
Московский;Среднерогатская ул.;20;;;Студия;28,92;16;3672000;;https://www.emls.ru/fullinfo/1/1463261.html
Московский;5-й Предпортовый;2;1;;Студия;24,54;14;3675000;Московская;https://www.emls.ru/fullinfo/1/706563283.html
Московский;Среднерогатская ул.;12;1;;Студия;27;17;3680000;;https://www.emls.ru/fullinfo/1/1446782.html
Московский;5-й Предпортовый;2;;;Студия;26,24;3;3680000;Московская;https://www.emls.ru/fullinfo/1/1463621.html
Московский;Среднерогатская ул.;12;1;;Студия;28,44;12;3685000;;https://www.emls.ru/fullinfo/4/706820603.html
Московский;Среднерогатская ул.;12;1;;Студия;24,6;10;3685000;;https://www.emls.ru/fullinfo/4/706822992.html
﻿Московский;Среднерогатская ул.;12;;;Студия;27,21;6;3690000;;https://www.emls.ru/fullinfo/1/1469757.html
Московский;5-й Предпортовый;2;1;;Студия;25,73;10;3690000;Московская;https://www.emls.ru/fullinfo/1/706570714.html
Московский;5-й Предпортовый;2;;;Студия;25,73;10;3690000;Московская;https://www.emls.ru/fullinfo/1/706570707.html
Московский;Среднерогатская ул.;20;;;Студия;29,1;12;3700000;;https://www.emls.ru/fullinfo/4/706822286.html
Московский;Орджоникидзе ул.;59;2;;Студия;28;15;3700000;;https://www.emls.ru/fullinfo/1/1447974.html
Московский;Среднерогатская ул.;12;1;;Студия;27,86;6;3700000;;https://www.emls.ru/fullinfo/1/1450186.html
Московский;Орджоникидзе ул.;52;;;Студия;25,5;5;3700000;;https://www.emls.ru/fullinfo/1/706561668.html
Московский;Среднерогатская ул.;12;;;Студия;25,45;5;3700000;;https://www.emls.ru/fullinfo/1/1469746.html
Московский;Среднерогатская ул.;12;1;;Студия;25;15;3700000;;https://www.emls.ru/fullinfo/4/706823520.html
Московский;Костюшко ул.;19;;;Студия;24,33;10;3700000;Московская;https://www.emls.ru/fullinfo/1/1469620.html
﻿Московский;Пулковское ш.;14;;;Студия;26,5;12;3719000;Московская;https://www.emls.ru/fullinfo/1/706569241.html
Московский;Среднерогатская ул.;20;;;Студия;27,56;15;3720000;;https://www.emls.ru/fullinfo/1/1459159.html
Московский;Среднерогатская ул.;10;1;;Студия;27,14;13;3725000;;https://www.emls.ru/fullinfo/1/1467824.html
Московский;Среднерогатская ул.;20;;;Студия;29,13;15;3728000;;https://www.emls.ru/fullinfo/1/1463246.html
Московский;Среднерогатская ул.;12;1;;Студия;26,19;5;3730000;;https://www.emls.ru/fullinfo/1/706562324.html
Московский;Пулковское ш.;14;;;Студия;29;16;3736000;Московская;https://www.emls.ru/fullinfo/1/706565693.html
Московский;Пулковская ул.;8;2;;Студия;25,7;1;3750000;;https://www.emls.ru/fullinfo/1/1423559.html
Московский;Среднерогатская ул.;12;1;;Студия;24,6;10;3750000;;https://www.emls.ru/fullinfo/4/706823168.html
Московский;Костюшко ул.;19;;;Студия;24,36;2;3750000;Московская;https://www.emls.ru/fullinfo/1/1441066.html
Московский;Костюшко ул.;19;;;Студия;24,25;13;3750000;Московская;https://www.emls.ru/fullinfo/1/1466752.html
﻿Московский;Среднерогатская ул.;11;;;Студия;23;11;3750000;;https://www.emls.ru/fullinfo/1/706563498.html
Московский;1-й Предпортовый;14;;;Студия;24;13;3754000;Московская;https://www.emls.ru/fullinfo/1/706558264.html
Московский;Среднерогатская ул.;12;1;;Студия;25,35;12;3755000;;https://www.emls.ru/fullinfo/1/1471506.html
Московский;Пулковская ул.;1;2;;Студия;23;6;3771000;;https://www.emls.ru/fullinfo/1/706561825.html
Московский;Среднерогатская ул.;20;;;Студия;33,38;11;3780000;;https://www.emls.ru/fullinfo/1/1466687.html
Московский;Среднерогатская ул.;12;1;;Студия;26,8;12;3780000;;https://www.emls.ru/fullinfo/1/706567352.html
Московский;5-й Предпортовый;2;1;;Студия;24,18;13;3780000;Московская;https://www.emls.ru/fullinfo/1/706562329.html
Московский;Пулковское ш.;38;2;;Студия;29,5;6;3800000;Московская;https://www.emls.ru/fullinfo/1/1458307.html
Московский;Среднерогатская ул.;12;1;;Студия;29,04;8;3800000;;https://www.emls.ru/fullinfo/1/1451988.html
Московский;Пулковское ш.;38;2;;Студия;29;6;3800000;Московская;https://www.emls.ru/fullinfo/1/1442219.html
﻿Московский;Пулковская ул.;8;2;;Студия;27;3;3800000;;https://www.emls.ru/fullinfo/1/1398002.html
Московский;5-й Предпортовый;2;;;Студия;24,18;10;3800000;Московская;https://www.emls.ru/fullinfo/1/706562966.html
Московский;1-й Предпортовый;14;;;Студия;23,8;14;3800000;Московская;https://www.emls.ru/fullinfo/1/1445370.html
Московский;Среднерогатская ул.;12;1;;Студия;25,84;9;3805000;;https://www.emls.ru/fullinfo/1/706567351.html
Московский;5-й Предпортовый;2;;;Студия;24,33;3;3820000;Московская;https://www.emls.ru/fullinfo/1/706565908.html
Московский;5-й Предпортовый;2;;;Студия;24,18;5;3834000;Московская;https://www.emls.ru/fullinfo/4/333664.html
Московский;Среднерогатская ул.;12;1;;Студия;24,6;10;3837000;;https://www.emls.ru/fullinfo/1/706570109.html
Московский;Среднерогатская ул.;20;;;Студия;33;11;3850000;;https://www.emls.ru/fullinfo/1/1453730.html
Московский;Московский пр.;183;;;Студия;25,5;5;3850000;Московские ворота;https://www.emls.ru/fullinfo/1/1439469.html
Московский;Космонавтов пр.;102;3;;Студия;25;3;3850000;;https://www.emls.ru/fullinfo/1/706570483.html
﻿Московский;5-й Предпортовый;2;;;Студия;24,46;4;3850000;Московская;https://www.emls.ru/fullinfo/4/333757.html
Московский;Варшавская ул.;19;2;;Студия;24,4;3;3850000;Электросила;https://www.emls.ru/fullinfo/1/1430158.html
Московский;1-й Предпортовый;14;;;Студия;24;13;3850000;Московская;https://www.emls.ru/fullinfo/1/1468944.html
Московский;Среднерогатская ул.;20;;;Студия;27,56;12;3880000;;https://www.emls.ru/fullinfo/1/1469608.html
Московский;Среднерогатская ул.;11;;;Студия;27,48;2;3880000;;https://www.emls.ru/fullinfo/1/1466463.html
Московский;Пулковское ш.;14;;;Студия;30;22;3900000;Московская;https://www.emls.ru/fullinfo/1/1445722.html
Московский;Среднерогатская ул.;12;1;;Студия;26;13;3900000;;https://www.emls.ru/fullinfo/1/1456366.html
Московский;5-й Предпортовый;2;;;Студия;24,29;10;3900000;Московская;https://www.emls.ru/fullinfo/1/1471276.html
Московский;Пулковское ш.;14;;;Студия;29;21;3930000;Московская;https://www.emls.ru/fullinfo/1/706563718.html
Московский;Космонавтов пр.;102;3;;Студия;26,53;7;3935000;;https://www.emls.ru/fullinfo/1/706562292.html
﻿Московский;Космонавтов пр.;102;3;;Студия;24,99;3;3935000;;https://www.emls.ru/fullinfo/1/706562366.html
Московский;Космонавтов пр.;102;3;;Студия;25;13;3950000;;https://www.emls.ru/fullinfo/1/1466819.html
Московский;5-й Предпортовый;2;;;Студия;24,6;10;3950000;Московская;https://www.emls.ru/fullinfo/1/706570648.html
Московский;5-й Предпортовый;2;;;Студия;24,54;18;3997000;Московская;https://www.emls.ru/fullinfo/1/1454915.html
Московский;Орджоникидзе ул.;59;2;;Студия;32;13;4000000;;https://www.emls.ru/fullinfo/1/1453540.html
Московский;Среднерогатская ул.;12;1;;Студия;27,4;8;4000000;;https://www.emls.ru/fullinfo/4/332513.html
Московский;Космонавтов пр.;102;3;;Студия;24,99;8;4039000;;https://www.emls.ru/fullinfo/4/329875.html
Московский;Среднерогатская ул.;20;;;Студия;33,38;10;4088000;;https://www.emls.ru/fullinfo/4/706822783.html
Московский;Пилотов ул.;18;4;;Студия;36;1;4089000;Московская;https://www.emls.ru/fullinfo/1/706564541.html
Московский;Варшавская ул.;19;5;;Студия;28;3;4090000;Электросила;https://www.emls.ru/fullinfo/1/1457341.html
﻿Московский;Орджоникидзе ул.;52;;;Студия;30;11;4100000;;https://www.emls.ru/fullinfo/1/1471341.html
Московский;Пулковская ул.;8;2;;Студия;27;14;4100000;;https://www.emls.ru/fullinfo/1/1467057.html
Московский;Варшавская ул.;19;5;;Студия;26;10;4100000;Электросила;https://www.emls.ru/fullinfo/1/1467465.html
Московский;Варшавская ул.;19;2;;Студия;25,27;15;4100000;Электросила;https://www.emls.ru/fullinfo/1/1466111.html
Московский;Московский пр.;183;;Б;Студия;24,7;4;4100000;Московская;https://www.emls.ru/fullinfo/1/706540157.html
Московский;5-й Предпортовый;2;1;;Студия;25,57;2;4140000;Московская;https://www.emls.ru/fullinfo/1/706562288.html
Московский;5-й Предпортовый;2;;;Студия;24,29;2;4140000;Московская;https://www.emls.ru/fullinfo/1/1444392.html
Московский;Орджоникидзе ул.;52;;;Студия;29,7;11;4150000;;https://www.emls.ru/fullinfo/1/1463242.html
Московский;Орджоникидзе ул.;52;;;Студия;24;19;4190000;;https://www.emls.ru/fullinfo/1/706561186.html
Московский;Варшавская ул.;19;5;;Студия;28;3;4200000;Электросила;https://www.emls.ru/fullinfo/1/706568438.html
﻿Московский;Среднерогатская ул.;11;1;;Студия;22,6;7;4200000;;https://www.emls.ru/fullinfo/1/1465008.html
Московский;Космонавтов пр.;102;3;;Студия;24,99;8;4230000;;https://www.emls.ru/fullinfo/1/706562307.html
Московский;Пулковское ш.;38;2;;Студия;30;16;4241000;Московская;https://www.emls.ru/fullinfo/1/706560226.html
Московский;Варшавская ул.;19;5;;Студия;28;3;4241000;Электросила;https://www.emls.ru/fullinfo/1/706569734.html
Московский;Варшавская ул.;19;5;;Студия;28;3;4250000;Электросила;https://www.emls.ru/fullinfo/1/1459358.html
Московский;Орджоникидзе ул.;52;;;Студия;25;9;4270000;;https://www.emls.ru/fullinfo/1/1462332.html
Московский;Московский пр.;183;;;Студия;23,8;7;4290000;Московские ворота;https://www.emls.ru/fullinfo/1/706564068.html
Московский;Московский пр.;183;;;Студия;26;5;4350000;Московские ворота;https://www.emls.ru/fullinfo/1/1447527.html
Московский;Варшавская ул.;19;5;;Студия;28;5;4400000;Электросила;https://www.emls.ru/fullinfo/1/1462577.html
Московский;Варшавская ул.;19;5;;Студия;26;4;4450000;Электросила;https://www.emls.ru/fullinfo/1/1454890.html
﻿Московский;Орджоникидзе ул.;52;;;Студия;24;4;4493000;;https://www.emls.ru/fullinfo/1/706544046.html
Московский;Звездная ул.;20;;;Студия;38,2;6;4500000;;https://www.emls.ru/fullinfo/1/706562646.html
Московский;Московский пр.;183;;А;Студия;32;8;4500000;Московская;https://www.emls.ru/fullinfo/1/1443127.html
Московский;Московский пр.;183;;;Студия;25;12;4500000;Московские ворота;https://www.emls.ru/fullinfo/1/1449787.html
Московский;Варшавская ул.;19;2;;Студия;24,6;4;4500000;Электросила;https://www.emls.ru/fullinfo/1/1451983.html
Московский;Варшавская ул.;23;1;;Студия;24,4;3;4600000;Парк Победы;https://www.emls.ru/fullinfo/1/1469182.html
Московский;Пулковская ул.;8;2;;Студия;30;11;4650000;;https://www.emls.ru/fullinfo/1/706563707.html
Московский;Пулковская ул.;8;2;;Студия;30;11;4670000;;https://www.emls.ru/fullinfo/1/706563385.html
Московский;Пулковская ул.;8;2;;Студия;30;11;4680000;;https://www.emls.ru/fullinfo/1/827495.html
Московский;Пулковская ул.;8;2;;Студия;30;11;4746000;;https://www.emls.ru/fullinfo/1/706563692.html
﻿Московский;Ленсовета ул.;54;;;Студия;35;9;4800000;Московская;https://www.emls.ru/fullinfo/1/878920.html
Московский;Заставская ул.;46;1;;Студия;26,6;18;4900000;Московские ворота;https://www.emls.ru/fullinfo/1/1440401.html
Московский;Варшавская ул.;6;1;;Студия;27;13;5150000;Электросила;https://www.emls.ru/fullinfo/1/1352416.html
Московский;Заставская ул.;46;3;;Студия;32,9;6;5200000;Московские ворота;https://www.emls.ru/fullinfo/1/1465640.html
Московский;Заставская ул.;46;3;;Студия;32,9;2;5230000;Московские ворота;https://www.emls.ru/fullinfo/1/706552597.html
Московский;Заставская ул.;46;3;;Студия;31,6;2;5230000;Московские ворота;https://www.emls.ru/fullinfo/1/1406464.html
Московский;Заставская ул.;46;3;;Студия;33,4;18;5250000;Московские ворота;https://www.emls.ru/fullinfo/1/1397915.html
Московский;Заставская ул.;46;3;;Студия;32,2;2;5300000;Московские ворота;https://www.emls.ru/fullinfo/1/1470735.html
Московский;Смоленская ул.;18;;;Студия;26,3;6;5300000;Фрунзенская;https://www.emls.ru/fullinfo/1/1470919.html
Московский;Заставская ул.;46;5;;Студия;33,5;2;5310000;Электросила;https://www.emls.ru/fullinfo/1/706568791.html
﻿Московский;Заставская ул.;46;;;Студия;33,5;2;5310000;Московские ворота;https://www.emls.ru/fullinfo/1/706566511.html
Московский;Смоленская ул.;13;;;Студия;30;7;5440000;Фрунзенская;https://www.emls.ru/fullinfo/1/1437679.html
Московский;Заставская ул.;46;3;;Студия;33,2;6;5453000;Московские ворота;https://www.emls.ru/fullinfo/1/706568901.html
Московский;Варшавская ул.;6;1;;Студия;27;3;5500000;Электросила;https://www.emls.ru/fullinfo/1/706570261.html
Московский;Московский пр.;73;5;;Студия;27,7;15;5800000;Фрунзенская;https://www.emls.ru/fullinfo/1/1385412.html
Московский;Варшавская ул.;6;1;;Студия;27;3;5800000;Электросила;https://www.emls.ru/fullinfo/1/1464286.html
Московский;Московский пр.;73;5;;Студия;24;15;5800000;Фрунзенская;https://www.emls.ru/fullinfo/1/1451487.html
Московский;Варшавская ул.;6;1;;Студия;27;3;5907000;Электросила;https://www.emls.ru/fullinfo/1/706560808.html
Московский;Краснопутиловская ул.;113;;;Студия;35,3;12;6180000;Московская;https://www.emls.ru/fullinfo/1/1365316.html
Московский;Киевская ул.;5;7;;Студия;30;6;6325000;Фрунзенская;https://www.emls.ru/fullinfo/1/1436363.html
﻿Московский;Заставская ул.;46;3;;Студия;33,5;12;6715000;Московские ворота;https://www.emls.ru/fullinfo/1/706567876.html
Московский;Краснопутиловская ул.;113;1;;Студия;33;6;6750000;Московская;https://www.emls.ru/fullinfo/1/1396533.html
Московский;Среднерогатская ул.;20;;;Студия;22,93;12;28737000;;https://www.emls.ru/fullinfo/1/706568231.html
Московский;Среднерогатская ул.;20;;;Студия;23;17;31350000;;https://www.emls.ru/fullinfo/1/706568228.html
Московский;Киевская ул.;16;;Е;Студия;17,5;2;1935000;Фрунзенская;https://www.emls.ru/fullinfo/1/1468222.html
Московский;Киевская ул.;16;;Е;Студия;16,8;2;1935000;Фрунзенская;https://www.emls.ru/fullinfo/1/1465259.html
Московский;Киевская ул.;16;;Е;Студия;18;2;1995000;Фрунзенская;https://www.emls.ru/fullinfo/1/1466020.html
Московский;Киевская ул.;16;;Е;Студия;17,5;2;2040000;Фрунзенская;https://www.emls.ru/fullinfo/1/1467585.html
Московский;Среднерогатская ул.;20;;;Студия;27,49;10;3370000;;https://www.emls.ru/fullinfo/1/1460912.html
Московский;Космонавтов пр.;102;3;;Студия;25;8;3940000;;https://www.emls.ru/fullinfo/4/706819746.html
﻿Невский;Русановская ул.;16;1;;Студия;24,4;12;2450000;Пролетарская;https://www.emls.ru/fullinfo/4/331065.html
Невский;Русановская ул.;19;2;;Студия;28,3;10;3000000;Ломоносовская;https://www.emls.ru/fullinfo/1/706569615.html
Невский;Шотмана ул.;5;1;А;Студия;15;1;1385000;;https://www.emls.ru/fullinfo/1/1471604.html
Невский;Шотмана ул.;5;1;;Студия;15;1;1485000;;https://www.emls.ru/fullinfo/1/1469509.html
Невский;3-й Рабфаковский пер.;12;1;;Студия;16;1;1495000;Обухово;https://www.emls.ru/fullinfo/1/1470333.html
Невский;3-й Рабфаковский пер.;12;1;;Студия;18;1;1575000;Обухово;https://www.emls.ru/fullinfo/1/1471101.html
Невский;Народная ул.;13;;;Студия;15,2;1;1585000;Ломоносовская;https://www.emls.ru/fullinfo/1/1471899.html
Невский;Шотмана ул.;5;1;А;Студия;18;1;1645000;;https://www.emls.ru/fullinfo/1/1471135.html
Невский;3-й Рабфаковский пер.;12;1;;Студия;17,4;1;1665000;Обухово;https://www.emls.ru/fullinfo/1/1471926.html
Невский;Шотмана ул.;5;1;;Студия;19;1;1685000;;https://www.emls.ru/fullinfo/1/1470364.html
﻿Невский;Шотмана ул.;5;1;А;Студия;17,5;1;1685000;;https://www.emls.ru/fullinfo/1/1465952.html
Невский;Заводская ул.;15;;;Студия;24;2;2170000;Рыбацкое;https://www.emls.ru/fullinfo/1/1459411.html
Невский;Заводская ул.;15;;;Студия;23,76;2;2170000;Рыбацкое;https://www.emls.ru/fullinfo/4/706822658.html
Невский;Заводская ул.;15;1;;Студия;23,76;2;2170000;Рыбацкое;https://www.emls.ru/fullinfo/1/706565709.html
Невский;Заводская ул.;15;;;Студия;24;4;2250000;Рыбацкое;https://www.emls.ru/fullinfo/1/1458581.html
Невский;Заводская ул.;15;;;Студия;23,25;10;2250000;Рыбацкое;https://www.emls.ru/fullinfo/4/333212.html
Невский;Заводская ул.;15;1;к;Студия;23;8;2280000;Рыбацкое;https://www.emls.ru/fullinfo/1/706566018.html
Невский;Заводская ул.;15;1;;Студия;24,95;20;2370000;Рыбацкое;https://www.emls.ru/fullinfo/1/706564974.html
Невский;Заводская ул.;15;;;Студия;24,6;2;2370000;Рыбацкое;https://www.emls.ru/fullinfo/4/706821822.html
Невский;Заводская ул.;15;1;;Студия;26;8;2372000;Рыбацкое;https://www.emls.ru/fullinfo/1/706570581.html
﻿Невский;Заводская ул.;15;1;;Студия;22,13;4;2375000;Рыбацкое;https://www.emls.ru/fullinfo/1/706565706.html
Невский;Заводская ул.;15;;;Студия;23;20;2390000;Рыбацкое;https://www.emls.ru/fullinfo/1/1463809.html
Невский;Заводская ул.;15;;;Студия;23;18;2390000;Рыбацкое;https://www.emls.ru/fullinfo/1/1457715.html
Невский;Заводская ул.;15;;;Студия;22,13;4;2390000;Рыбацкое;https://www.emls.ru/fullinfo/1/1467236.html
Невский;Заводская ул.;15;;;Студия;29,54;17;2400000;Рыбацкое;https://www.emls.ru/fullinfo/1/1463721.html
Невский;Заводская ул.;15;;;Студия;27;8;2400000;Рыбацкое;https://www.emls.ru/fullinfo/1/1454839.html
Невский;Заводская ул.;15;;;Студия;25,7;10;2400000;Рыбацкое;https://www.emls.ru/fullinfo/4/706819284.html
Невский;Заводская ул.;15;1;;Студия;26;3;2423000;Рыбацкое;https://www.emls.ru/fullinfo/1/706569720.html
Невский;Заводская ул.;15;1;;Студия;24,76;10;2425000;Рыбацкое;https://www.emls.ru/fullinfo/1/706565703.html
Невский;Русановская ул.;16;1;;Студия;24,6;12;2450000;Пролетарская;https://www.emls.ru/fullinfo/1/1435334.html
﻿Невский;Заводская ул.;15;;;Студия;24,13;9;2450000;Рыбацкое;https://www.emls.ru/fullinfo/1/1467239.html
Невский;Заводская ул.;15;;;Студия;27,38;17;2455000;Рыбацкое;https://www.emls.ru/fullinfo/1/1462359.html
Невский;Заводская ул.;15;;;Студия;27,38;6;2456000;Рыбацкое;https://www.emls.ru/fullinfo/1/1460345.html
Невский;Заводская ул.;15;;;Студия;27,38;17;2456000;Рыбацкое;https://www.emls.ru/fullinfo/1/1457067.html
Невский;Русановская ул.;16;1;;Студия;24,42;12;2475000;Пролетарская;https://www.emls.ru/fullinfo/1/706567220.html
Невский;Русановская ул.;16;1;;Студия;23,5;12;2475000;Пролетарская;https://www.emls.ru/fullinfo/1/706565304.html
Невский;Советский пр.;43;;;Студия;23;1;2490000;Рыбацкое;https://www.emls.ru/fullinfo/1/1460074.html
Невский;Заводская ул.;15;;;Студия;25,67;14;2500000;Рыбацкое;https://www.emls.ru/fullinfo/1/1466386.html
Невский;Заводская ул.;15;1;;Студия;25;2;2500000;Рыбацкое;https://www.emls.ru/fullinfo/1/1458994.html
Невский;Заводская ул.;15;;;Студия;24,6;2;2500000;Рыбацкое;https://www.emls.ru/fullinfo/1/1455305.html
﻿Невский;Заводская ул.;15;;;Студия;28;3;2530000;Рыбацкое;https://www.emls.ru/fullinfo/1/1454548.html
Невский;Заводская ул.;15;;;Студия;24,76;18;2550000;Рыбацкое;https://www.emls.ru/fullinfo/1/1450957.html
Невский;Заводская ул.;15;;К;Студия;22,1;11;2550000;Рыбацкое;https://www.emls.ru/fullinfo/1/706569410.html
Невский;Октябрьская наб.;44;;;Студия;21,12;16;2550000;Ломоносовская;https://www.emls.ru/fullinfo/1/1468308.html
Невский;Заводская ул.;15;1;к;Студия;26;16;2554000;Рыбацкое;https://www.emls.ru/fullinfo/1/706566054.html
Невский;Заводская ул.;15;1;к;Студия;26;16;2560000;Рыбацкое;https://www.emls.ru/fullinfo/1/706566055.html
Невский;Русановская ул.;16;1;;Студия;24;12;2560000;Пролетарская;https://www.emls.ru/fullinfo/1/1465486.html
Невский;Русановская ул.;16;1;;Студия;21,62;12;2560000;Пролетарская;https://www.emls.ru/fullinfo/1/1443196.html
