Район;Улица;Номер;Корпус;Литер;Кол-во комнат;Площадь;Этаж;Этажей;Цена;Метро;Дата постройки;Дата реконструкции;Даты кап. ремонты;Общая пл. здания, м2;Жилая пл., м2;Пл. нежелых помещений м2;Мансарда м2;Кол-во проживающих;Центральное отопление;Центральное ГВС;Центральное ЭС;Центарльное ГС;Тип Квартир;Кол-во квартир;Дата ТЭП;Виды кап. ремонта;Общее кол-во лифтов;Расстояние пешком;Время пешком;Расстояние на машине;Время на машине;Откуда взято
Невский;Союзный;6;1;;4 км. кв.;105,40;13;15;10250000;Проспект Большевиков;2015;;;22271,8;18227,7;0;0;0;False;False;False;False;1 комн., 2 комн., 3 комн., 4 комн.;235, 63, 29, 30 ;01.01.1900;;0;2600 м;31 мин;2700 м;8 мин;https://www.bn.ru/detail/flats/3160596/
Невский;Рыбацкий;5;1;;4 км. кв.;96,00;1;12;10500000;Пролетарская;1989;;2004;13328;10929,08;0;0;0;True;True;True;False;1 комн., 2 комн., 3 комн., 4 комн.;58, 35, 58, 24;21.10.2013;Ремонт конструкций и замена покрытий крыш;6;2800 м;34 мин;2800 м;5 мин;https://www.bn.ru/detail/flats/3211212/
Невский;Латышских стрелков;15;3;;4 км. кв.;115,00;2;16;10800000;Проспект Большевиков;2008;;;18921,1;15531;0;0;2;True;True;True;False;1 комн., 2 комн., 3 комн., 4 комн.;140, 49, 48, 16 ;21.10.2013;;6;1700 м;20 мин;5900 м;12 мин;https://www.bn.ru/detail/flats/2795516/
Невский;Дальневосточный;6;1;;4 км. кв.;115,60;11;0;10999000;Проспект Большевиков;;;;0;0;0;0;0;False;False;False;False;;;01.01.0001;;0;2600 м;30 мин;3600 м;14 мин;https://www.bn.ru/detail/flats/3161169/
Невский;Пятилеток;16;3;;4 км. кв.;106,00;7;17;11800000;Проспект Большевиков;1997;;;6391,1;5088,9;0;0;0;True;True;True;False;1 комн., 2 комн., 3 комн., 4 комн.;33, 18, 27, 9 ;31.10.2013;;2;1300 м;15 мин;1200 м;4 мин;https://www.bn.ru/detail/flats/3161101/
Невский;Дальневосточный;12;3;;4 км. кв.;129,83;3;0;22592000;Проспект Большевиков;;;;0;0;0;0;0;False;False;False;False;;;01.01.0001;;0;2500 м;30 мин;4000 м;16 мин;https://www.bn.ru/detail/newbuild/3027412/
Невский;Дальневосточный;12;1;;5 км. кв.;136,82;5;0;23020000;Проспект Большевиков;;;;0;0;0;0;0;False;False;False;False;;;01.01.0001;;0;2500 м;30 мин;4000 м;16 мин;https://www.bn.ru/detail/newbuild/3181409/
Петроградский;Чкаловский;60;;;4 км. кв.;86,50;4;6;7800000;Петроградская;1912;;;9217,03;7285,13;1102,5;0;12;True;False;True;True;2 комн., 3 комн., 4 комн. ;2, 24, 21 ;21.10.2013;;1;791 м;9 мин;1400 м;6 мин;https://www.bn.ru/detail/flats/2690903/
﻿Петроградский;Съезжинская   11;1;;;4 км. кв.;91,80;3;0;8140000;Спортивная;;;;0;0;0;0;0;False;False;False;False;;;01.01.0001;;0;1100 м;12 мин;1800 м;10 мин;https://www.bn.ru/detail/flats/3211449/
Петроградский;Съезжинская;11;;;4 км. кв.;93,80;5;6;8400000;Спортивная;1903;;2004, 2005, 2005, 2007, 2008, 2010, 2011;7279,4;5565,59;726,81;0;0;True;False;True;True;1 комн., 2 комн., 3 комн., 4 комн., 5 комн. ;1, 13, 16, 5, 2 ;21.10.2013;Асфальтирование и замощение придомовой территории, Замена или восстановление строительных конструкций, Капитальный ремонт лифтов (с заменой крупных узлов), Расходы на изготовление проектно-сметной документации, Ремонт балконов, Ремонт системы центрального отопления, Ремонт фасадов без утепления;1;1100 м;12 мин;1700 м;8 мин;https://www.bn.ru/detail/flats/1250277/
Петроградский;Шамшева;11;;;4 км. кв.;72,40;2;5;8400000;Петроградская;1906;;;2699,1;2123,8;84,3;0;4;True;False;True;True;2 комн., 3 комн., 4 комн., 5 комн.;4, 2, 3, 1;21.10.2013;;0;766 м;9 мин;1100 м;4 мин;https://www.bn.ru/detail/flats/3194869/
Петроградский;Рыбацкая;6;;;5 км. кв.;92,60;4;0;8650000;Чкаловская;;;;0;0;0;0;0;False;False;False;False;;;01.01.0001;;0;515 м;6 мин;474 м;8 мин;https://www.bn.ru/detail/flats/2924472/
Петроградский;Подковырова;9;;;4 км. кв.;79,30;3;4;8880000;Петроградская;1911;1969;2005,2011 ;583,3;414,8;83,5;0;0;True;False;True;True;3 комн., 4 комн., 5 комн. ;3, 2, 0 ;21.10.2013;Ремонт или замена системы отопления, Ремонт конструкций и замена покрытий крыш;0;711 м;8 мин;857 м;2 мин;https://www.bn.ru/detail/flats/2918409/
Петроградский;Колпинская;27;;;4 км. кв.;103,00;4;0;9000000;Чкаловская;;;;0;0;0;0;0;False;False;False;False;;;01.01.0001;;0;230 м;2 мин;223 м;4 мин;https://www.bn.ru/detail/flats/3177352/
Петроградский;Чкаловский;28;;;4 км. кв.;90,80;3;6;9000000;Чкаловская;1912;;;4037,4;3464,4;163;0;3;True;False;True;True;1 комн., 2 комн., 3 комн., 4 комн.;1, 10, 24, 6;21.10.2013;;0;332 м;3 мин;312 м;1 мин;https://www.bn.ru/detail/flats/2430282/
Петроградский;Чкаловский;16;;;4 км. кв.;125,50;4;4;9180000;Чкаловская;1908;;;2920,9;2177,9;451,1;255;5;True;False;True;True;1 комн., 3 комн., 4 комн. ;1, 5, 15;21.10.2013;;0;241 м;2 мин;181 м;1 мин;https://www.bn.ru/detail/flats/3190425/
Петроградский;Куйбышева;20;;;4 км. кв.;104,00;6;7;9300000;Горьковская;1879;;2005, 2005, 2005, 2006, 2006, 2006, 2009, 2014, 2015, 2015, 2016;4503,7;3699,8;348,6;0;0;True;False;True;True;1 комн., 2 комн., 3 комн., 4 комн., 5 комн. ;2, 4, 3, 8, 2 ;21.10.2013;АВКР, Благоустройство придомовой территории, Благоустройство придомовой территории, Благоустройство придомовой территории, Капитальный ремонт лифтов с полной заменой оборудования: реконструкция лифтов, Капитальный ремонт лифтов с полной заменой оборудования: реконструкция лифтов, Капитальный ремонт лифтов с полной заменой оборудования: реконструкция лифтов, Расходы на изготовление проектно-сметной документации, Ремонт или замена системы отопления, Ремонт конструкций и замена покрытий крыш, Ремонт фасадов без утепления;3;845 м;10 мин;825 м;2 мин;https://www.bn.ru/detail/flats/2888224/
Петроградский;Большая Пушкарская;38;;;4 км. кв.;95,00;3;0;9300000;Петроградская;;;;0;0;0;0;0;False;False;False;False;;;01.01.0001;;0;989 м;11 мин;845 м;3 мин;https://www.bn.ru/detail/flats/2924434/
﻿Петроградский;Большая Посадская;9;;;4 км. кв.;101,20;2;0;9300000;Горьковская;;;;0;0;0;0;0;False;False;False;False;;;01.01.0001;;0;921 м;11 мин;1500 м;4 мин;https://www.bn.ru/detail/flats/3208442/
Петроградский;Малая Посадская;17;;;4 км. кв.;105,40;3;4;9400000;Горьковская;1904;;2005,2008 ;6428,7;4666,7;1302,6;0;12;True;False;True;True;2 комн., 3 комн., 4 комн., 5 комн.;10, 24, 9, 2;12.04.2009;Ремонт или замена системы отопления, Ремонт конструкций и замена покрытий крыш;0;792 м;9 мин;800 м;2 мин;https://www.bn.ru/detail/flats/3160841/
Петроградский;Куйбышева;20;;;4 км. кв.;104,00;6;7;9500000;Горьковская;1879;;2005, 2005, 2005, 2006, 2006, 2006, 2009, 2014, 2015, 2015, 2016;4503,7;3699,8;348,6;0;0;True;False;True;True;1 комн., 2 комн., 3 комн., 4 комн., 5 комн. ;2, 4, 3, 8, 2 ;21.10.2013;АВКР, Благоустройство придомовой территории, Благоустройство придомовой территории, Благоустройство придомовой территории, Капитальный ремонт лифтов с полной заменой оборудования: реконструкция лифтов, Капитальный ремонт лифтов с полной заменой оборудования: реконструкция лифтов, Капитальный ремонт лифтов с полной заменой оборудования: реконструкция лифтов, Расходы на изготовление проектно-сметной документации, Ремонт или замена системы отопления, Ремонт конструкций и замена покрытий крыш, Ремонт фасадов без утепления;3;845 м;10 мин;825 м;2 мин;https://www.bn.ru/detail/flats/3169872/
Петроградский;Чкаловский;34;;;6 км. кв.;128,90;5;5;9800000;Чкаловская;1902;;;4320,8;3447,5;365,2;0;7;True;False;True;True;1 комн., 2 комн., 3 комн., 4 комн., 5 комн., 6 комн.;3, 3, 18, 3, 2, 2 ;21.10.2013;;1;458 м;5 мин;519 м;5 мин;https://www.bn.ru/detail/flats/1414690/
Петроградский;Лодейнопольская;8;;;4 км. кв.;98,00;3;5;9800000;Чкаловская;1904;;2001, 2006, 2006, 2006, 2007, 2007, 2008, 2009, 2010, 2010, 2010, 2010;3216,5;2580;243,5;0;0;True;False;True;True;1 комн., 2 комн., 3 комн., 4 комн.;1, 8, 14, 4 ;21.10.2013;Капитальный ремонт лифтов (с заменой крупных узлов), Капитальный ремонт лифтов (с заменой крупных узлов), Прочие виды работ (ремонт балконов), Прочие виды работ (ремонт лестничных клеток), Расходы на изготовление проектно-сметной документации, Расходы на изготовление проектно-сметной документации, Ремонт или восстановление внутридомовых инженерных систем, Ремонт или замена системы канализования и водоотведения, Ремонт или замена системы отопления, Ремонт или замена системы холодного водоснабжения, Ремонт или замена системы электроснабжения, Ремонт конструкций и замена покрытий крыш;2;689 м;8 мин;635 м;1 мин;https://www.bn.ru/detail/flats/3160657/
Петроградский;Куйбышева;20;;;5 км. кв.;111,30;7;7;9860000;Горьковская;1879;;2005, 2005, 2005, 2006, 2006, 2006, 2009, 2014, 2015, 2015, 2016;4503,7;3699,8;348,6;0;0;True;False;True;True;1 комн., 2 комн., 3 комн., 4 комн., 5 комн. ;2, 4, 3, 8, 2 ;21.10.2013;АВКР, Благоустройство придомовой территории, Благоустройство придомовой территории, Благоустройство придомовой территории, Капитальный ремонт лифтов с полной заменой оборудования: реконструкция лифтов, Капитальный ремонт лифтов с полной заменой оборудования: реконструкция лифтов, Капитальный ремонт лифтов с полной заменой оборудования: реконструкция лифтов, Расходы на изготовление проектно-сметной документации, Ремонт или замена системы отопления, Ремонт конструкций и замена покрытий крыш, Ремонт фасадов без утепления;3;845 м;10 мин;825 м;2 мин;https://www.bn.ru/detail/flats/2924232/
Петроградский;Карповки реки;32;;;4 км. кв.;100,00;5;0;10000000;Петроградская;;;;0;0;0;0;0;False;False;False;False;;;01.01.0001;;0;898 м;10 мин;1300 м;4 мин;https://www.bn.ru/detail/flats/3152481/
Петроградский;Блохина;4;;;4 км. кв.;97,00;5;5;10500000;Горьковская;1905;;2001, 2002, 2003, 2004, 2006, 2007, 2007, 2011, 2013, 2014, 2014, 2014, 2016, 2016, 2016, 2017;10497,5;7925,4;1761,1;850,8;5;True;False;True;True;1 комн., 2 комн., 3 комн., 4 комн., 5 комн. ;5, 25, 31, 14, 1;12.04.2009;АВКР, Благоустройство придомовой территории, Капитальный ремонт лифтов с полной заменой оборудования: реконструкция лифтов, Капитальный ремонт лифтов с полной заменой оборудования: реконструкция лифтов, Капитальный ремонт лифтов с частичной заменой оборудования: модернизация лифтов, Расходы на изготовление проектно-сметной документации, Ремонт внутренних инженерных систем, Ремонт или восстановление внутридомовых инженерных систем, Ремонт или замена системы газоснабжения, Ремонт или замена системы канализования и водоотведения, Ремонт или замена системы отопления, Ремонт или замена системы холодного водоснабжения, Ремонт или замена системы электроснабжения, Ремонт конструкций и замена покрытий крыш, Ремонт конструкций и замена покрытий крыш, Ремонт фасадов без утепления;2;1300 м;15 мин;2200 м;10 мин;https://www.bn.ru/detail/flats/2438314/
Петроградский;Чапаева;19;;;4 км. кв.;94,80;4;5;10500000;Горьковская;1913;;;1732,5;1398,5;0;0;0;True;False;True;True;1 комн., 2 комн.;22, 14;21.10.2013;;1;1300 м;16 мин;1600 м;4 мин;https://www.bn.ru/detail/flats/2822439/
Петроградский;Каменноостровский;64;;;4 км. кв.;95,00;4;5;10700000;Петроградская;1931;;2003, 2006, 2006, 2006;4106,77;3564,77;0;0;0;True;False;True;True;1 комн., 2 комн.;1, 82 ;21.10.2013;АВКР, Ремонт или замена системы отопления, Ремонт конструкций и замена покрытий крыш, Ремонт розливов систем холодного водоснабжения и канализации;0;3600 м;42 мин;3500 м;7 мин;https://www.bn.ru/detail/flats/3211072/
﻿Петроградский;Ленина;52;;;5 км. кв.;135,00;6;2;10700000;Чкаловская;1961;;2005,2006 ;509,4;460,8;0;0;0;True;False;True;False;2 комн., 3 комн.;3, 2;21.10.2013;Ремонт или замена системы холодного водоснабжения, Ремонт конструкций и замена покрытий крыш;0;667 м;8 мин;699 м;2 мин;https://www.bn.ru/detail/flats/3127908/
Петроградский;Большой;25;2;;4 км. кв.;98,60;5;0;11000000;Спортивная;;;;0;0;0;0;0;False;False;False;False;;;01.01.0001;;0;4900 м;59 мин;6500 м;20 мин;https://www.bn.ru/detail/flats/3193480/
Петроградский;Всеволода Вишневского;18;;;4 км. кв.;105,00;4;5;11300000;Петроградская;1974;;2004,2005 ;2260,4;1883,1;0;0;0;True;True;True;True;1 комн., 2 комн., 3 комн. ;17, 18, 5 ;12.04.2009;Благоустройство придомовой территории, Ремонт конструкций и замена покрытий крыш;0;983 м;11 мин;1500 м;5 мин;https://www.bn.ru/detail/flats/3205673/
Петроградский;Офицерский пер;4;;;4 км. кв.;99,00;5;5;11850000;Спортивная;1905;;2002, 2006, 2006, 2007, 2008, 2009, 2009, 2010, 2010, 2010;3888,7;3240,6;203,8;362;0;True;False;True;True;1 комн., 2 комн., 3 комн., 4 комн.;2, 13, 17, 4;21.10.2013;АВКР, Благоустройство придомовой территории, Капитальный ремонт лифтов с полной  заменой оборудования: реконструкция  лифтов, Капитальный ремонт лифтов с полной  заменой оборудования: реконструкция  лифтов, Расходы на изготовление проектно-сметной документации, Ремонт или замена системы канализования и водоотведения, Ремонт или замена системы отопления, Ремонт или замена системы электроснабжения, Ремонт конструкций и замена покрытий крыш, Ремонт фасадов без утепления;2;893 м;10 мин;1700 м;8 мин;https://www.bn.ru/detail/flats/3200290/
Петроградский;Большой;57;;;5 км. кв.;126,20;5;0;11890000;Петроградская;;;;0;0;0;0;0;False;False;False;False;;;01.01.0001;;0;671 м;8 мин;746 м;3 мин;https://www.bn.ru/detail/flats/3211144/
Петроградский;Ленина;41;;;4 км. кв.;92,10;5;5;11900000;Петроградская;1963;;2008,2008 ;3838,6;3501,8;0;0;0;True;True;True;True;1 комн., 2 комн., 3 комн. ;10, 40, 30;02.02.2011;Ремонт конструкций и замена покрытий крыш, Ремонт фасада (Герметизация стыков стеновых панелей);0;33600 м;6 часов 42 мин;30400 м;52 мин;https://www.bn.ru/detail/flats/3152476/
Петроградский;Реки Карповки;16;;;5 км. кв.;106,30;3;0;12000000;Петроградская;;;;0;0;0;0;0;False;False;False;False;;;01.01.0001;;0;463 м;5 мин;1300 м;4 мин;https://www.bn.ru/detail/flats/3146893/
Петроградский;Зверинская;12;;;4 км. кв.;99,00;2;3;12350000;Спортивная;1908;1992;2004, 2004, 2007;2657,3;1558;858,3;0;6;True;False;True;True;1 комн., 2 комн., 3 комн. ;7, 12, 5;02.02.2011;Ремонт внутридомовых инженерных систем, Ремонт или замена системы отопления, Ремонт фасадов без утепления;0;857 м;10 мин;1500 м;4 мин;https://www.bn.ru/detail/flats/3179404/
Петроградский;Петропавловская;6;;;4 км. кв.;95,30;1;7;12500000;Петроградская;1910;;2003, 2005, 2008, 2008, 2008, 2008, 2014, 2014, 2015, 2015;6335,9;5048,2;690,5;0;0;True;True;True;True;1 комн., 2 комн., 3 комн., 4 комн., 6 комн., 7 комн.;2, 4, 5, 7, 2, 0;21.10.2013;Капитальный ремонт лифтов (с заменой крупных узлов), Разные работы, Расходы на изготовление проектно-сметной документации, Расходы на изготовление проектно-сметной документации, Ремонт или замена системы газоснабжения, Ремонт или замена системы горячего водоснабжения, Ремонт или замена системы отопления, Ремонт или замена системы электроснабжения, Ремонт конструкций и замена покрытий крыш, Ремонт конструкций и замена покрытий крыш;3;513 м;6 мин;652 м;6 мин;https://www.bn.ru/detail/flats/3094889/
Петроградский;Льва Толстого;5;;;5 км. кв.;146,00;3;5;13000000;Петроградская;1893;;2008, 2008, 2011, 2012;5559,5;3987,8;1114,7;0;0;True;True;True;True;1 комн., 2 комн., 3 комн., 4 комн., 5 комн. ;0, 14, 13, 5, 2 ;21.10.2013;Капитальный ремонт лифтов (с заменой крупных узлов), Расходы на изготовление проектно-сметной документации, Ремонт или замена системы горячего водоснабжения, Ремонт или замена системы отопления;2;382 м;4 мин;682 м;2 мин;https://www.bn.ru/detail/flats/3149124/
﻿Петроградский;Большая Посадская;24;;;7 км. кв.;151,10;3;0;13490000;Горьковская;;;;0;0;0;0;0;False;False;False;False;;;01.01.0001;;0;1000 м;12 мин;1200 м;3 мин;https://www.bn.ru/detail/flats/3209122/
Петроградский;Куйбышева;36;;;4 км. кв.;132,50;4;7;13900000;Горьковская;1913;;2005, 2005, 2005, 2006, 2007, 2008;6050,2;4585,7;804,5;82,1;0;True;False;True;True;1 комн., 2 комн., 3 комн., 4 комн.;1, 17, 3, 7 ;21.10.2013;Благоустройство придомовой территории, Капитальный ремонт лифтов (с заменой крупных узлов), Разные работы, Ремонт или восстановление внутридомовых инженерных систем, Ремонт или замена системы отопления, Ремонт конструкций и замена покрытий крыш;2;1100 м;13 мин;1100 м;3 мин;https://www.bn.ru/detail/flats/3149123/
Петроградский;Большая Пушкарская;1;8;;6 км. кв.;145,50;3;0;13980000;Спортивная;;;;0;0;0;0;0;False;False;False;False;;;01.01.0001;;0;1000 м;12 мин;2200 м;9 мин;https://www.bn.ru/detail/flats/2924533/
Петроградский;Каменноостровский;29;;;4 км. кв.;127,70;3;6;14300000;Петроградская;1902;1968;1968, 2000, 2002, 2005, 2007, 2007, 2007, 2007, 2007, 2008, 2008, 2008, 2011;8969;7153,1;881,9;0;0;True;True;True;True;1 комн., 2 комн., 3 комн., 4 комн., 5 комн., 7 комн.;5, 16, 4, 14, 5, 1;10.02.2012;АВКР, АВКР, АВКР, Благоустройство придомовой территории, Благоустройство придомовой территории, Капитальный ремонт лифтов (с заменой крупных узлов), Монтаж ИТП, Разные работы, Ремонт или замена системы горячего водоснабжения, Ремонт или замена системы канализования и водоотведения, Ремонт или замена системы отопления, Ремонт или замена системы холодного водоснабжения, Ремонт конструкций и замена покрытий крыш;4;486 м;5 мин;306 м;1 мин;https://www.bn.ru/detail/flats/3038681/
Петроградский;Введенская;8;;;5 км. кв.;145,00;2;4;14490000;Горьковская;1878;1968;2002,2007 ;1306;968,7;178,3;0;1;True;False;True;True;2 комн., 4 комн., 5 комн. ;4, 1, 2 ;19.10.2010;Ремонт или восстановление внутридомовых инженерных систем, Ремонт или замена системы отопления;0;987 м;11 мин;1600 м;4 мин;https://www.bn.ru/detail/flats/3190913/
Петроградский;Введенская;8;;;5 км. кв.;145,00;2;4;14500000;Горьковская;1878;1968;2002,2007 ;1306;968,7;178,3;0;1;True;False;True;True;2 комн., 4 комн., 5 комн. ;4, 1, 2 ;19.10.2010;Ремонт или восстановление внутридомовых инженерных систем, Ремонт или замена системы отопления;0;987 м;11 мин;1600 м;4 мин;https://www.bn.ru/detail/flats/3194696/
Петроградский;Кронверкский;47;;;6 км. кв.;130,50;3;7;14500000;Горьковская;1900;;2003, 2007, 2007, 2010, 2011, 2011, 2012, 2014;6853,4;5021,3;786,7;0;0;True;False;True;True;1 комн., 2 комн., 3 комн., 4 комн., 5 комн., 6 комн., 7 комн. ;2, 10, 5, 8, 5, 3, 1;21.10.2013;Капитальный ремонт лифтов (с заменой крупных узлов), Капитальный ремонт лифтов (с заменой крупных узлов), Капитальный ремонт лифтов (с заменой крупных узлов), Расходы на изготовление проектно-сметной документации, Расходы на изготовление проектно-сметной документации, Ремонт или восстановление внутридомовых инженерных систем, Ремонт или замена системы отопления, Ремонт фасадов без утепления;3;489 м;5 мин;1200 м;3 мин;https://www.bn.ru/detail/flats/2488388/
Петроградский;Петропавловская;8;;;5 км. кв.;120,00;2;6;14500000;Петроградская;1911;;2007, 2008, 2008, 2009;12446,1;9527;1303,7;0;0;True;True;True;True;1 комн., 2 комн., 3 комн., 4 комн., 5 комн., 6 комн., 7 комн. ;2, 8, 15, 7, 5, 3, 3;21.10.2013;Благоустройство придомовой территории, Капитальный ремонт лифтов (с заменой крупных узлов), Ремонт или замена системы отопления, Ремонт конструкций и замена покрытий крыш;4;568 м;6 мин;694 м;6 мин;https://www.bn.ru/detail/flats/3187536/
Петроградский;Петрозаводская;10;;;4 км. кв.;112,00;3;6;14700000;Чкаловская;1911;;2008, 2009, 2012, 2014, 2015;1697,52;1439,52;0;187,5;0;True;False;True;True;1 комн., 2 комн., 4 комн., 5 комн.;1, 1, 2, 3;21.10.2013;Капитальный ремонт лифтов с полной заменой оборудования: реконструкция лифтов, Расходы на изготовление проектно-сметной документации, Расходы на изготовление проектно-сметной документации, Ремонт или замена системы отопления, Ремонт конструкций и замена покрытий крыш;1;416 м;5 мин;412 м;1 мин;https://www.bn.ru/detail/flats/3030060/
Петроградский;Добролюбова;21;;;5 км. кв.;149,00;2;2;16600000;Спортивная;1905;;2007;111,65;68,55;0;0;0;True;False;True;True;1 комн., 2 комн.;2, 1;02.02.2011;Ремонт или замена системы отопления;0;895 м;10 мин;1700 м;5 мин;https://www.bn.ru/detail/flats/3064101/
﻿Петроградский;Большой П.С. пр.;24;;;6 км. кв.;161,00;4;0;16888000;Спортивная;;;;0;0;0;0;0;False;False;False;False;;;01.01.0001;;0;990 м;11 мин;1800 м;7 мин;https://www.bn.ru/detail/flats/3176553/
Петроградский;Мичуринская;21;11;;6 км. кв.;139,00;6;0;16950000;Горьковская;;;;0;0;0;0;0;False;False;False;False;;;01.01.0001;;0;653 м;7 мин;630 м;2 мин;https://www.bn.ru/detail/flats/2593744/
Петроградский;Съезжинская;19;;;4 км. кв.;152,50;2;6;17000000;Спортивная;1904;;;7341,21;5991,81;305,4;0;2;True;False;True;True;1 комн., 2 комн., 3 комн., 4 комн., 5 комн. ;8, 30, 9, 8, 2;21.10.2013;;2;1100 м;13 мин;1800 м;5 мин;https://www.bn.ru/detail/flats/2609564/
Петроградский;Добролюбова;7;2;;5 км. кв.;102,40;2;0;17408000;Горьковская;;;;0;0;0;0;0;False;False;False;False;;;01.01.0001;;0;1500 м;18 мин;2300 м;11 мин;https://www.bn.ru/detail/flats/3201156/
Петроградский;Большой П.С. пр.;69;;;6 км. кв.;222,20;5;7;17500000;Петроградская;1910;;2005, 2005, 2006, 2006, 2007, 2007, 2007, 2009, 2009, 2010, 2011, 2014, 2014, 2015, 2015;9667,1;7327,8;1253,3;293;9;True;False;True;True;1 комн., 2 комн., 3 комн., 4 комн., 5 комн., 6 комн., 7 комн. ;1, 13, 14, 14, 3, 1, 1;14.12.2009;АВКР, Благоустройство придомовой территории, Капитальный ремонт лифтов (с заменой крупных узлов), Капитальный ремонт лифтов (с заменой крупных узлов), Расходы на изготовление проектно-сметной документации, Расходы на изготовление проектно-сметной документации, Расходы на изготовление проектно-сметной документации, Расходы на изготовление проектно-сметной документации, Расходы на изготовление проектно-сметной документации, Ремонт или замена системы газоснабжения, Ремонт или замена системы отопления, Ремонт или замена системы холодного водоснабжения, Ремонт или замена системы электроснабжения, Ремонт конструкций и замена покрытий крыш, Ремонт фасадов без утепления;4;424 м;5 мин;933 м;3 мин;https://www.bn.ru/detail/flats/3191707/
Петроградский;Большая Пушкарская;46;;;4 км. кв.;123,00;3;0;18450000;Петроградская;;;;0;0;0;0;0;False;False;False;False;;;01.01.0001;;0;722 м;8 мин;680 м;2 мин;https://www.bn.ru/detail/flats/3167339/
Петроградский;Кронверкская;29;37;;4 км. кв.;142,80;7;0;18500000;Петроградская;;;;0;0;0;0;0;False;False;False;False;;;01.01.0001;;0;689 м;8 мин;670 м;2 мин;https://www.bn.ru/detail/flats/2887695/
Петроградский;Каменноостровский;54;;;4 км. кв.;152,40;7;0;18500000;Петроградская;;;;0;0;0;0;0;False;False;False;False;;;01.01.0001;;0;695 м;8 мин;1400 м;9 мин;https://www.bn.ru/detail/flats/3038732/
Петроградский;Большой П.С. пр.;76;;;5 км. кв.;159,00;4;0;18500000;Петроградская;;;;0;0;0;0;0;False;False;False;False;;;01.01.0001;;0;451 м;5 мин;669 м;3 мин;https://www.bn.ru/detail/flats/2430256/
Петроградский;Куйбышева;20;;;4 км. кв.;113,00;4;7;18600000;Горьковская;1879;;2005, 2005, 2005, 2006, 2006, 2006, 2009, 2014, 2015, 2015, 2016;4503,7;3699,8;348,6;0;0;True;False;True;True;1 комн., 2 комн., 3 комн., 4 комн., 5 комн. ;2, 4, 3, 8, 2 ;21.10.2013;АВКР, Благоустройство придомовой территории, Благоустройство придомовой территории, Благоустройство придомовой территории, Капитальный ремонт лифтов с полной заменой оборудования: реконструкция лифтов, Капитальный ремонт лифтов с полной заменой оборудования: реконструкция лифтов, Капитальный ремонт лифтов с полной заменой оборудования: реконструкция лифтов, Расходы на изготовление проектно-сметной документации, Ремонт или замена системы отопления, Ремонт конструкций и замена покрытий крыш, Ремонт фасадов без утепления;3;845 м;10 мин;825 м;2 мин;https://www.bn.ru/detail/flats/3207568/
﻿Петроградский;Большая Посадская;4;;;7 км. кв.;209,00;3;5;19000000;Горьковская;1901;;2005, 2007, 2009, 2016, 2017;982,5;891,5;0;0;0;True;False;True;True;2 комн., 3 комн.;2, 6;16.03.2010;Благоустройство придомовой территории, Благоустройство придомовой территории, Ремонт или замена системы отопления, Ремонт конструкций и замена покрытий крыш, Ремонт фасадов без утепления;0;499 м;5 мин;1300 м;3 мин;https://www.bn.ru/detail/flats/3128874/
Петроградский;Ординарная;5;;;6 км. кв.;187,00;3;6;19000000;Петроградская;1911;;2006, 2006, 2009, 2010, 2010;3454,2;2772,8;287,2;110,8;3;True;False;True;True;1 комн., 2 комн., 3 комн., 4 комн., 5 комн., 6 комн.;1, 3, 15, 4, 0, 2 ;12.04.2009;Капитальный ремонт лифтов с полной  заменой оборудования: реконструкция  лифтов, Расходы на изготовление проектно-сметной документации, Ремонт или восстановление внутридомовых инженерных систем, Ремонт или замена системы отопления, Ремонт конструкций и замена покрытий крыш;1;461 м;5 мин;1300 м;3 мин;https://www.bn.ru/detail/flats/3152406/
Петроградский;Большой;61;;;4 км. кв.;197,00;2;6;19190000;Петроградская;1957;;;2378,51;536,71;1535,2;0;5;True;False;True;True;2 комн. ;10;21.10.2013;;1;1400 м;16 мин;1500 м;5 мин;https://www.bn.ru/detail/flats/3051010/
Петроградский;Большая Монетная;3;;;4 км. кв.;137,00;6;0;19500000;Горьковская;;;;0;0;0;0;0;False;False;False;False;;;01.01.0001;;0;764 м;9 мин;951 м;6 мин;https://www.bn.ru/detail/flats/3182330/
Петроградский;Большая Пушкарская;39;;;6 км. кв.;208,00;5;0;19800000;Петроградская;;;;0;0;0;0;0;False;False;False;False;;;01.01.0001;;0;511 м;6 мин;490 м;2 мин;https://www.bn.ru/detail/flats/3038688/
Петроградский;Куйбышева;23;;;7 км. кв.;225,00;5;6;19888000;Горьковская;1902;;2005, 2006, 2006, 2006, 2008, 2011, 2014, 2014, 2015, 2015, 2015;7550,7;5591,6;981;136,5;9;True;False;True;True;1 комн., 2 комн., 3 комн., 4 комн.;1, 4, 21, 7 ;12.04.2009;Благоустройство придомовой территории, Капитальный ремонт лифтов с полной заменой оборудования: реконструкция лифтов, Разные работы, Разные работы, Расходы на изготовление проектно-сметной документации, Расходы на изготовление проектно-сметной документации, Ремонт или замена системы отопления, Ремонт или замена системы холодного водоснабжения, Ремонт или замена системы электроснабжения, Ремонт конструкций и замена покрытий крыш, Ремонт фасадов без утепления;2;1000 м;12 мин;1300 м;4 мин;https://www.bn.ru/detail/flats/3149125/
